userid,follower_count,following_count,account_creation_date,year,,,total number of users,1674,,,,,,
80c84ec2a9b305775652b42efd524fa22d1a8a96e8f9c981043b1783329880b0,81,214,12/20/13,2013,,,,,,,,,,
70571df20a02fde66cbe576182109440fc9531eb87fb7d47d7b24573a9dbe5c1,111,112,3/12/14,2014,,,,,,,,,,
798900e1b2443245ceca5b38c2d32e099237ef2410c63da24ca559bea70cc5f4,379,1267,4/13/16,2016,,,,,,,,,,
17a73e86600a3fa8826315714fbc961b046d9977bd80a3c3f565b2eb3e7a2f6b,79,115,3/10/15,2015,,,,,,,,,,
378410ae3ae135e4f2271e4cad9190bae2d5b029c5888114a7b0088342751a90,99,545,3/6/17,2017,,,,,,,,,,
6e1fbde92b158476c96d5976be8cbfca968f289c7f763e5002bfdf6989ac0c7d,132,345,5/17/14,2014,,,,,,,,,,
455474e067e5d55097f2f6ab1c2c84a14df26fec978a4db853868c430c88ea9b,64,52,5/30/14,2014,,,,,,,,,,
78483e43d73c356ff7f0338d496d0e287524911287f9fd7a5735e546e5afa0af,770,1652,3/21/14,2014,,,,,,,,,,
6b5bcc1ff980713c54bd5578891001fd669659493b55af094c6cf08d3fd7851d,89,235,8/30/13,2013,,,,,,,,,,
92b144410e6d1445bf54c33be7cab13efbc5650dbe4629e10716cd5f330478d4,718,1953,3/7/14,2014,,,,,,,,,,
df6ab937d93fac60a3a274d6f346bd3f872eb9dec3101afea32b20007b01ef14,3136,1979,2/1/12,2012,,,,,,,,,,
2d6263dfa61ea9039b0c7aba38b13f9508ad19247c4e36f23ebcd35ee05a29fa,298,289,1/31/14,2014,,,,,,,,,,
6705586f05ec4d5765a9fb460129995cd1c1b06bb82bcd899c9ede6fe469d4f6,83,424,6/5/14,2014,,,,,,,,,,
2c832a4a75f2e77e6d85ade71f18e4d01d44375d316d4ca198baa96ccf52f60e,1890,4257,2/26/16,2016,,,,,,,,,,
0daa1f861eda1474712846337fd3de0be1db1baf24aa4fdad76b8b0593d8bb15,45,53,4/24/09,2009,,,,,,,,,,
2a1ac0e5e15b839fc8e190544c3b978a91dde30a62ed7417876a7817748da27a,120,215,8/30/13,2013,,,,,,,,,,
13c70274baada7a8149ad5cf14f498a27a6350b75973cf9efd1ca628d022c7ab,97,108,9/27/13,2013,,,,,,,,,,
b499b9a87bcaae125c4296d01c34db5a40bda53f3f766a9e2569dc6051273841,115,158,5/30/14,2014,,,,,,,,,,
b9b49ff88bbe57a07393e57f369489cbb3fea306337f76372f959d5766564852,42,261,6/22/14,2014,,,,,,,,,,
df972c2ccf9cc50ce1d3d6a2ed5b7d576b85e204d9f5b091c894a4ebef16e502,115,171,6/19/13,2013,,,,,,,,,,
1570897635418db8791ea027bbca69c85470235651ae10ac5154b4022ff0a758,82,163,5/29/14,2014,,,,,,,,,,
33731d7f5e0dfa8e7eac7fe0c84631591acc7794b55fa32d4cfd22501324121b,100,96,8/5/14,2014,,,,,,,,,,
9e92af6c539dcc396256e5a41a36ae58f917bd3403e2be138c1687edfbdfc6e3,196,217,2/14/13,2013,,,,,,,,,,
e9d38a8eda6d3ddf79c959747cd71fe6d3cac103e37c4949fdba5a4432753c71,28,154,8/26/14,2014,,,,,,,,,,
d3ea64bab78f058139c0cdfc2b349a90ff00574a348d49b83982a5ce5f75b299,97,91,8/4/13,2013,,,,,,,,,,
29ee51d7d36e99897d503f928d34a3c0660f1658e5fdb4d4b7c8c7647ba4126e,667,464,3/23/14,2014,,,,,,,,,,
bd16443b2de24f646250eb0d08a3f4ce78ca834430cd3a40824a0b0255b0cfad,56,64,5/29/14,2014,,,,,,,,,,
5fa79ed17246b29dbcff8addea8a7a9a8a02ecda9e328447584fb453d86fc54e,21,125,5/22/14,2014,,,,,,,,,,
6c8de0fcc8c072cd9c285a3f2664156fdc61fbdc58d44107082d9a5245bfddfd,140,192,9/26/13,2013,,,,,,,,,,
52efe8989e1f3575b124b1a12bca2183c83f9c87dcca1c4dd65cef4d6d281f53,91,92,3/10/15,2015,,,,,,,,,,
8373b727fe691eeb99b35dadef4832f96c8fdf6d96148d2b9ce65df9357d34ba,110,141,4/27/14,2014,,,,,,,,,,
e48968a42223a5c3d321b76f087839798402d96407f3be4e283417c94d8860ce,128,256,4/30/14,2014,,,,,,,,,,
83e6220c93d65a3ec0b8368c11db32a9859d93ce89e6b19c5b7ddcaf56386d23,134,296,7/24/13,2013,,,,,,,,,,
cfb1c5298d5096facda8d6269fda4aa0ee126f0d5af0c7e01cfe3feac8ac1f92,92,84,8/22/13,2013,,,,,,,,,,
d6fd0df127cc6f8aabb0355ec3203321e7d8d81ea6ff24f8e61e7f6fc47f3236,316,296,8/5/13,2013,,,,,,,,,,
c6fb31558ca8bafeffaf067a8ecac2b11ce925d59ab549bd00c9ae47ada682ed,333,275,12/23/13,2013,,,,,,,,,,
277d0c15e4a96496bde5267cc5ddcbb638a6d5f69e37285a7a31289c8be721f9,70,314,6/8/14,2014,,,,,,,,,,
a9d9ee4be80fd9bcd2560d521c92ea3c0e4b3a420402697baef3142caa0b1f24,133,248,12/11/13,2013,,,,,,,,,,
3aecc3858ec14b623d02648cb52799e8794a066dbbe86fe678b19755c773ab91,3,7,6/3/14,2014,,,,,,,,,,
da5703ad70f90eafd005fbf9747047df43b1686e2f62c84bc5983a9fa0dcef25,0,0,5/16/14,2014,,,,,,,,,,
4f6b46201c7d861413a940d5346d7ebd553768f1f376f57a60c185705a32374e,99,223,5/1/14,2014,,,,,,,,,,
64ad5391bf2bcd8e48e7ac655a028360ce2ccdc0eb8aa996b54b89da7e7a3426,117,208,4/28/14,2014,,,,,,,,,,
5ecde45ecd8c7181405802ab96628be7b168d214928c5f7dad54d19b5032ee71,79,394,5/30/15,2015,,,,,,,,,,
11a07682d2c2039b2a46a9a77f697c24d593c00dcef497ea960d2e1770ca3a59,20,292,3/16/15,2015,,,,,,,,,,
7ce603d58fa8ce94910849e6db24029bcb555fc0cbfc165d0b61f3de66b432b2,105,106,9/2/13,2013,,,,,,,,,,
9e059e385bf386f7be36bd733b8c1303fb780a45e64e626e00084d9c9fe8a4ff,0,0,6/4/14,2014,,,,,,,,,,
52097ebf36ea47af5e4e8a3c8c4f36076bc31345c1e58b73e1407f8da4523dab,395,407,9/2/14,2014,,,,,,,,,,
9e568c8849f525131899c9798be7240565d45278cf4a99fc807de40ab8b08a3a,58,256,10/7/09,2009,,,,,,,,,,
15cb43bb5e95051190bd5a1f530fa440ee30abcfef34550663820956fc29095e,95,230,8/5/13,2013,,,,,,,,,,
fa68e55511df85c409d0ed94c9a9e786f6fcf792584ca7a4d51bb3cb9037c5ca,260,447,3/9/14,2014,,,,,,,,,,
1d215f7a3e0a374c40a6a665088417315d7becd9b31edd619e4b52dce183fad2,111,105,8/23/13,2013,,,,,,,,,,
4d106ab3eb39014ff5ba7ee1b3e2821828805d75c2661357dd4109e23df0c8b2,446,438,9/2/14,2014,,,,,,,,,,
60c87e64634f39731dfa7bf534828374e6a6068afad2be770ed57af11cdb0055,764,276,8/5/13,2013,,,,,,,,,,
e459beebeac796ef02372dbc07e4d705e6f449833175044a0ba48b8e5d364bd7,1363,317,8/21/12,2012,,,,,,,,,,
471868887,30035,8773,1/23/12,2012,,,,,,,,,,
674de578ae949653e361457292ea179f0b16b639b83a69c7249ab58b8cd84d6b,103,164,3/2/15,2015,,,,,,,,,,
98895876a36e542a5ee05a904e639cd138eba90323d646b694555a25cfbb3da6,48,288,6/6/14,2014,,,,,,,,,,
ae023844ecbeea50820a894fcf356f99c8631dc2ae6d5652f2de9e36e771ac31,21,171,6/3/14,2014,,,,,,,,,,
9783ed92ab0cfbabe9ea830da0555119d4a1fe0a951c2e315a50b63c01d7d18b,60,132,3/11/15,2015,,,,,,,,,,
364da4075e68fbf56ea75bf98cc92ab620aef676a6ace7c49d91e81236522bea,73,285,6/17/14,2014,,,,,,,,,,
201d535282a8b26e294ffdb3840dbe5c36d57d4704283810f5e72477bcdaa108,24,132,5/31/14,2014,,,,,,,,,,
05a8ab4e1c8d640ba35ebed6c006fe192069b4daf223e7207c3375f8c7df0803,324,330,8/5/13,2013,,,,,,,,,,
8aa4eb2c731ed1eedfb517cfcc08703228f7eb526946bbc043c7af42075e0aae,4645,105,4/30/14,2014,,,,,,,,,,
c720af504c7f3ec554be64997e9d2679a20f726f4be474f7e367e42f15387633,57,299,6/6/14,2014,,,,,,,,,,
3a40ccbecb1c7c0eaff8b94b3cdcf5cd5ed366fd20279a8043cf2e338a606315,115,136,8/20/13,2013,,,,,,,,,,
70a4191ee098d873650bc1d60b9738a63edd91fb9d06f52022912629f0d36d7b,4038,0,11/25/16,2016,,,,,,,,,,
22954a99222f0f95f64273d80581dcebc3c0205f9bd66a88e36a3ba3b46bc9df,47,199,6/22/14,2014,,,,,,,,,,
4558b9156a17364e071f8228331d60c12fe25a5bb570dede7bd76c82f65f1338,596,91,11/18/13,2013,,,,,,,,,,
f20b133cf09017ea8a1ba0d32561be09d3c0d01909b7820faaacacf10e7b2ffa,8,39,6/20/14,2014,,,,,,,,,,
53629582cc98baf9fa131a32c56f62cf384c17e12d42c6b2e330be47b0d552c8,509,481,9/2/14,2014,,,,,,,,,,
b180d9485b2b2ddaae509e6e90d70a61b157c8a290dc1f0bdda79e5df4c0e15e,100,100,8/20/13,2013,,,,,,,,,,
7f1a22637547d0eee85e5743201ef067f46629ef953b94ded2115647f584f05f,630,1127,11/9/13,2013,,,,,,,,,,
42650e6f2abf1260d46c5939f365ae8b127a6fb0a34634c6ce0fbbcfef2e0108,134,206,8/5/13,2013,,,,,,,,,,
bf7d2dbd056e1391b2ba3cc0858032a3d33f2de9c1cf1f334361eaad54d9b9a8,115,191,8/28/13,2013,,,,,,,,,,
400d6bc84c7a3ed63f7270fedf43dcac2f9ac9fec5aca44c3060c8c8de7c7539,125,267,8/16/13,2013,,,,,,,,,,
271484d1d8f811c7184958d7d25b346f3733d2dc1d265eb8bd75764f0991b3b1,383,393,9/4/14,2014,,,,,,,,,,
831757634b3dc69a40489829a79e4616080f7d9198fe242747c00610460efdbc,446,286,3/18/12,2012,,,,,,,,,,
9ad9beea3b444e924b62a263ded97489d0d114cc19ddceffaf5797a69b8ba14f,54,16,12/20/13,2013,,,,,,,,,,
89a29495b52e7944328d525b068c338883c37d6c91577497023c7017fde27a36,117,128,8/22/13,2013,,,,,,,,,,
4d65a2e03c04bc679301c3dfdca3df9a8e36626d0e78d14ad1f82f26bb20cb88,6,44,12/6/15,2015,,,,,,,,,,
f75139a80b0fcc003e6ff6807dbf50ffd1b92fe482549f565861eceeb9ed263a,2797,823,3/28/14,2014,,,,,,,,,,
2883600fb0beaa3785c78373e766a11cdeeb6813204f48363ed7c2a6b8809969,145,154,8/6/13,2013,,,,,,,,,,
80e49e032fcea8d0861e87d735a10d1028cceddf504f1a5a7b8744f9adffa422,46,270,6/22/14,2014,,,,,,,,,,
98507feffa272ab173841facb0a87d8a3fa9e54454bcb8aa0b268fa61bacade9,261,1833,4/15/14,2014,,,,,,,,,,
ec9df725873ee0131750ab7063740dad15994e5ba8c6b398605b4491b4dd0cd8,4654,3906,5/19/16,2016,,,,,,,,,,
341a34e9b8bb225a900b9d708bb97f0cb81a5da7b3d5b47a17e758a5d1fb2d72,126,61,3/11/15,2015,,,,,,,,,,
ace9a284bebc255a148861536c6a83a7a2f8ada1c709fbc6e36548fcdcc421ff,19,128,7/27/14,2014,,,,,,,,,,
da87119e98b6eeb63021f245120ab8f2a9851abe09de17a5a594f41f18d91803,92,351,6/20/14,2014,,,,,,,,,,
bec816c88e61634ab9209c98379cc1a251300fba0a8785ec09d340c751d9a201,689,1974,11/12/13,2013,,,,,,,,,,
d8cb7be56d0c16ef135e359781a4f3e222301ac2601b038ab7d2ef4a17d9570f,399,409,9/2/14,2014,,,,,,,,,,
7da03b08bdc22426ad8550af049eda83f3546e4cef3f023c59d719495f0e9135,421,432,9/3/14,2014,,,,,,,,,,
1bf030457a71b26a302fc024ecc6ce27a7499c386244c546ab2bf6215c193270,54,40,6/5/14,2014,,,,,,,,,,
e50c1cd2699b8723ef42c8cd12bfb455cee5077ef794ffe6db72680c962e4cb8,108,185,6/19/13,2013,,,,,,,,,,
76a7c916d91796edeb4bc0920ef95f5c9b4f98a4f0cfb72a63316e6b441ac1a1,39,314,6/20/14,2014,,,,,,,,,,
5beea5b8ee5720d4e250d1a0fbc62168df7266dba80ec7fdb71832afe0e0d8d1,181,562,5/29/14,2014,,,,,,,,,,
5b8f269d4d9e97874ef94f004f7551d653e42267bdcf18039228e09f84c35a57,104,324,12/12/13,2013,,,,,,,,,,
bd942c4d8cc194d7186e8547420b4f6fb6a1192758e91f2b0ec53632f874b3ae,1575,1228,12/26/16,2016,,,,,,,,,,
40e34aa225f96ebd37cfeb74b0229bf45a307ca071a5deefbc5fd898027c46e3,27,125,8/15/14,2014,,,,,,,,,,
fd89933148dafd0f8dd9d540356b444bb85d346c18bc9f711c76f15e400fb660,149,670,3/24/14,2014,,,,,,,,,,
a46454d58dafab66416d0a760121415a7007cfa0edb7faf9f9cdd73420fdb044,44,285,6/5/14,2014,,,,,,,,,,
e0492286f1371a39e72ab85942fcf46334b1a240ede45519ea1ef9817a4ae4b9,111,28,11/12/13,2013,,,,,,,,,,
0e0e2f3a2fb0b966a3769f6fb88aaadeaed284343f4c2189d23a2186bb3a90ef,182,1893,7/6/16,2016,,,,,,,,,,
580dcf6bb9420701aa2b0045bcbd84d12607c0943883eaa19ba40c27af655d12,132,220,9/26/13,2013,,,,,,,,,,
0cc0ae741087a8b728031b1c2cd0fcb4e4b4656e11eb08e5d790f79a05ae1cb0,172,223,11/15/13,2013,,,,,,,,,,
1eaaa78c2fd74f948d166baa5da295d215358a7c9104df2b47f28829d01401f8,360,439,3/23/14,2014,,,,,,,,,,
d989310ab2f3244d727ba5737476c293caf9c39d7f201e417a5dd6f73768ddd1,273,255,8/29/13,2013,,,,,,,,,,
c8fe771b16bf26afae40b1ef218fa044d2ce85cd6ff56e7dda23529b5ac37976,44,144,6/3/14,2014,,,,,,,,,,
bc0bbc29ffa127d47b0f9edcb9955a90e662aca6f165d4cb552c9f8905ce0545,69,204,3/12/15,2015,,,,,,,,,,
88ab68528d8f7b325b6501b2556b393c1785b0ca2307cb62aab632100cf5ad47,68,0,3/10/15,2015,,,,,,,,,,
24d6e4f383b88b02e6d3524579df31798a3a8002574a031229f7921082b0cfcd,121,295,8/11/13,2013,,,,,,,,,,
f02e149feac97d1349d37988977f4cfaa8e38ce22c7911e287d0cdbb9d8aea37,182,105,3/18/14,2014,,,,,,,,,,
a8a2730d15123a030346b9d2600656f1fe1d8ae3438603524815ba4ddfc28995,17,179,6/23/14,2014,,,,,,,,,,
66988e75425d6c8d67c1a9285f92867b22e6791c42217cc36ddf195b53e4af9e,17,150,7/4/14,2014,,,,,,,,,,
3516e0fbfb16029b65e48be74b4f0e8eb05b5c90b4ca04a631b868ab8ad400bf,101,227,11/24/13,2013,,,,,,,,,,
d905545991b57224bf9870e562204fa1960d5b33c226fcd3d2cd8cb45b89fdc5,26,60,6/5/14,2014,,,,,,,,,,
0c378d74b9a77ac71eee3fa80e89d737103ab3452f82b4988302b2dee1fbb444,570,270,3/22/14,2014,,,,,,,,,,
4cf492f7c1682bc490fc64031dd878bf725b4d8bcb69431db8ebc35a57afd59e,141,239,11/13/13,2013,,,,,,,,,,
d4fff75f5e6c32b6fb20ccbd15d698d868cffbf9d282841011e2d45e2af88493,1676,285,8/3/12,2012,,,,,,,,,,
49cf853265aaa7cbb69b29e40f53c2bf6000adb36562cb1461e4bbaa4cde9628,150,237,10/8/13,2013,,,,,,,,,,
d1e6b5131e3a42a386f06c4b5edbaa3c192fbea8ce1c7b5ec45f4dd126161b9f,102,110,8/6/13,2013,,,,,,,,,,
efbe6ab452cf84134d5e7764cc1ce176067c8224fd8868b0d10eb4284c26fb43,140,191,8/11/13,2013,,,,,,,,,,
644d8d8e027c747b4f07eaf5b41d673daeea1cd41fa640c8a74c96e2b1a1bcc3,87,24,6/2/14,2014,,,,,,,,,,
faa5ad705ef14f36c38d484ed5c16ddce21f1c6f4ca4acb9549af7d0befbc16f,93,201,12/25/13,2013,,,,,,,,,,
76fe4c7a0a7fada3a1edc4e339d56ab606a40ed15d805994078329abb1b6785a,1336,1812,5/5/15,2015,,,,,,,,,,
ab131f52ff5ba394d559d10cf8003f9a4112afe50e2889f32dbe31a515546785,107,103,8/7/13,2013,,,,,,,,,,
0d46a746ecb57d9946ea13752f85691f8feaa5c64b6c014db909219b4e031953,46,283,6/8/14,2014,,,,,,,,,,
2fbb0bb1472cb1a823b723714a1516be08028d426def4a37ade4dcf662a1fb9e,96,463,6/10/14,2014,,,,,,,,,,
1240007161,48912,1797,3/3/13,2013,,,,,,,,,,
68689529f0f012d96041335db503bbc1fae0033e92b79da2b3f033345a4c5724,378,376,12/6/13,2013,,,,,,,,,,
1458b81f8ac3dbb549425e32041afdb12878be6e30abced4686f8877fb1804f2,292,1192,7/4/16,2016,,,,,,,,,,
dd26b495ce82b880397d2774e5a10d949db4a1eefe339f531cecf603bc365c5c,100,62,9/4/13,2013,,,,,,,,,,
229217263f92580803d1f911d843306459e118a276d279464e5a7da268529598,105,101,9/18/13,2013,,,,,,,,,,
cf6ae8d4e96d3d6aa05bcc3843afbdefb4a769cbb481901598c1b51c190259ae,43,367,2/13/17,2017,,,,,,,,,,
9a249b1053ab3f3cc99fc5022849a3261d3e556bf01038332cda9371cbfb35d7,470,461,9/4/14,2014,,,,,,,,,,
0c29b4cb2c492ac7a62883809c3b2e4bb92ac32bc56a15a0f803dbc2c82e56cf,1,0,6/30/14,2014,,,,,,,,,,
4ee74271f2d71ead3db0ce797a13ad93464796687f8fa35d9ddbb4692d2284e0,106,53,8/9/13,2013,,,,,,,,,,
98a4a844b098d80d4a186efd9eb79de450606996c608ca1c82edf0bae4a8cadb,119,270,12/25/13,2013,,,,,,,,,,
b78cf23a4a67331d19263828c91124191c01cf0c1254b4ff9f11ca8616e0ff00,135,233,11/16/13,2013,,,,,,,,,,
8f76b66ceb2eecf7f76925ff4b84ad3f468aa9425e7a9eb505b1413d53bac6c4,1676,414,2/17/12,2012,,,,,,,,,,
f9263d5c9365bb49974f2d4030605d9e2c332a84229284d9bbc5d9a3eac29d99,13,147,6/17/14,2014,,,,,,,,,,
2655a4de453d79c31bb290b656e84419fd2ed887d39d6be3d36de6eb63e64dbb,33,220,5/30/14,2014,,,,,,,,,,
b059c98801ff33056eb46bee9088256f2b6b85dc8d6926579bf42dbf1b2d9c1a,1121,310,3/18/12,2012,,,,,,,,,,
2260605925,5402,341,12/24/13,2013,,,,,,,,,,
51000fda29a655746890011f33b03085ea5e55495b269ac8a605d6194ea2d87b,46,211,10/6/09,2009,,,,,,,,,,
f3dc1d33a7919b096373e8000ddf8102c1d7f51804319ac213e094791faa6d70,398,381,12/11/13,2013,,,,,,,,,,
0f267c982420acc7b219c3f993af30fe1b36232768c5152236ba589d9a4f7c73,42,156,6/7/14,2014,,,,,,,,,,
a63d6076e832ee268c795f4c256a0d42426cbed13e7b0ad939245f9d678b9019,86,231,5/16/14,2014,,,,,,,,,,
5af64fbed1881a8d85091e29c60b08c1523c4a4d819143d61f110b07dd869a3b,36,87,5/30/15,2015,,,,,,,,,,
4daec114716142ef9739f36cdf2c6296ad3ffe06cf36f4ce9d4b6053b6b667c5,54,223,6/17/14,2014,,,,,,,,,,
90423e3680922a2fe0700f04679dd04c5a9d383120d07ae348fa6b194122a2b9,2,16,5/21/17,2017,,,,,,,,,,
